resultID,runID,assayID,pcrChemistryID,extractID,wellLocation,sampleName,copyNumber,control,userProvidedThresholdValue,userProvidedCqValue,systemCalculatedThresholdValue,systemCalculatedCqValue,Cycle_Number1,Cycle_Number2,Cycle_Number3,Cycle_Number4,Cycle_Number5,Cycle_Number6,Cycle_Number7,Cycle_Number8,Cycle_Number9,Cycle_Number10,Cycle_Number11,Cycle_Number12,Cycle_Number13,Cycle_Number14,Cycle_Number15,Cycle_Number16,Cycle_Number17,Cycle_Number18,Cycle_Number19,Cycle_Number20,Cycle_Number21,Cycle_Number22,Cycle_Number23,Cycle_Number24,Cycle_Number25,Cycle_Number26,Cycle_Number27,Cycle_Number28,Cycle_Number29,Cycle_Number30,Cycle_Number31,Cycle_Number32,Cycle_Number33,Cycle_Number34,Cycle_Number35,Cycle_Number36,Cycle_Number37,Cycle_Number38,Cycle_Number39,Cycle_Number40,Cycle_Number41,Cycle_Number42,Cycle_Number43,Cycle_Number44,Cycle_Number45,Cycle_Number46,Cycle_Number47,Cycle_Number48,Cycle_Number49,Cycle_Number50,Cycle_Number51,Cycle_Number52,Cycle_Number53,Cycle_Number54,Cycle_Number55,Cycle_Number56,Cycle_Number57,Cycle_Number58,Cycle_Number59,Cycle_Number60,Cycle_Number61,Cycle_Number62,Cycle_Number63,Cycle_Number64,Cycle_Number65,Cycle_Number66,Cycle_Number67,Cycle_Number68,Cycle_Number69,Cycle_Number70
432,10,2,3,52,5,O4.2N-rep6,,,1.362753737,40,12.389809,36.86826635,8.987319,9.008074,8.985836,8.941359,8.864266,8.785689,8.650776,8.545514,8.538101,8.558857,8.535136,8.563304,8.576648,8.573682,8.545514,8.557374,8.544031,8.541066,8.554409,8.532171,8.567752,8.573682,8.558857,8.561822,8.564787,8.57813,8.582578,8.594438,8.618159,8.653741,8.707113,8.80348,8.979906,9.314966,9.90058,10.925033,12.389809,14.406099,16.80934,19.504646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
433,10,2,3,57,6,A5.1 N-rep1,,,1.362753737,40,12.941324,32.80355955,9.387612,9.420228,9.390577,9.353512,9.274936,9.185982,9.036243,8.928016,8.930981,8.95322,8.926533,8.97101,8.979906,8.990284,8.987319,8.999179,9.014005,9.037726,9.036243,9.051069,9.079238,9.094063,9.08665,9.098511,9.151883,9.181535,9.227494,9.30607,9.472118,9.770114,10.337937,11.331256,12.941324,15.190377,17.989463,21.215528,24.514238,27.898938,31.221369,34.368858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
434,10,2,3,57,7,A5.1 N-rep2,,,1.362753737,40,13.752287,32.80518335,9.885754,9.919853,9.882789,9.830899,9.755288,9.661886,9.541798,9.4736,9.485461,9.507699,9.483978,9.534386,9.547729,9.552176,9.552176,9.565519,9.58331,9.593688,9.608514,9.595171,9.632235,9.664851,9.648543,9.658921,9.682642,9.719706,9.762701,9.841277,10.026598,10.349797,10.966545,12.042888,13.752287,16.142185,19.089527,22.471261,25.938985,29.50604,33.007862,36.401457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
435,10,2,3,57,8,A5.1 N-rep3,,,1.362753737,40,11.415763,32.8576014,8.477316,8.511415,8.478798,8.444699,8.382431,8.277169,8.210454,8.183767,8.17932,8.177837,8.146703,8.174872,8.171907,8.167459,8.145221,8.157081,8.158564,8.177837,8.168942,8.174872,8.189698,8.197111,8.195628,8.208971,8.229727,8.251966,8.303855,8.360193,8.499554,8.74566,9.215634,10.051801,11.415763,13.328273,15.759683,18.538012,21.44236,24.401563,27.399313,30.23991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
436,10,2,3,57,9,A5.1 N-rep4,,,1.362753737,40,12.892399,32.81463919,8.984353,8.987319,8.933946,8.899847,8.813858,8.689323,8.641881,8.62409,8.632985,8.647811,8.631503,8.659671,8.677462,8.692288,8.68191,8.707113,8.720457,8.720457,8.742695,8.732317,8.775312,8.790137,8.778277,8.800515,8.816823,8.856853,8.908743,9.003627,9.19043,9.526973,10.154098,11.225994,12.892399,15.185929,17.927195,21.056893,24.219207,27.40376,30.50529,33.467458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
437,10,2,3,57,10,A5.1 N-rep5,,,1.362753737,40,12.914637,32.86094304,9.366856,9.384646,9.335722,9.289762,9.19636,9.116302,9.009557,8.886504,8.892434,8.910225,8.893917,8.929498,8.945807,8.95322,8.947289,8.962115,8.97101,8.990284,8.988801,9.006592,9.027348,9.045139,9.040691,9.067377,9.083685,9.125197,9.169674,9.257146,9.430606,9.73305,10.31125,11.313465,12.914637,15.153313,17.907922,21.083579,24.311127,27.636523,30.874449,33.961152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
438,10,2,3,57,11,A5.1 N-rep6,,,1.362753737,40,11.6337,32.85329978,8.56627,8.595921,8.576648,8.558857,8.477316,8.412083,8.30682,8.256413,8.269756,8.283099,8.262343,8.290512,8.299408,8.297925,8.291995,8.302373,8.324611,8.323129,8.367606,8.35871,8.388362,8.395774,8.388362,8.401705,8.422461,8.449147,8.495106,8.557374,8.707113,8.954702,9.432089,10.289012,11.6337,13.547693,15.967242,18.730746,21.617303,24.576506,27.516435,30.305143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
439,10,2,3,58,12,A5.2 N-rep1,,,1.362753737,40,12.615159,32.81675455,8.819789,8.864266,8.859818,8.864266,8.807928,8.772346,8.705631,8.561822,8.511415,8.51438,8.487694,8.535136,8.533653,8.533653,8.538101,8.539583,8.542549,8.560339,8.560339,8.564787,8.587026,8.604816,8.587026,8.594438,8.625572,8.656706,8.702666,8.794585,8.979906,9.301623,9.915405,10.96951,12.615159,14.86866,17.592135,20.675873,23.808537,27.012363,30.17023,33.193183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440,10,2,3,58,13,A5.2 N-rep2,,,1.362753737,40,11.98062,31.82490088,9.564037,9.58331,9.547729,9.516595,9.445432,9.380199,9.257146,9.119267,9.076273,9.095546,9.071825,9.107406,9.123715,9.12668,9.12075,9.129645,9.145953,9.151883,9.154849,9.154849,9.1845,9.200808,9.193395,9.212669,9.24232,9.276419,9.334239,9.436536,9.657439,10.036976,10.751573,11.98062,13.873858,16.426838,19.47796,22.887863,26.337795,29.844065,33.308823,36.58826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
441,10,2,3,58,14,A5.2 N-rep3,,,1.362753737,40,13.761183,32.81858471,9.706363,9.730084,9.700433,9.661886,9.595171,9.51363,9.392059,9.24232,9.230459,9.239355,9.218599,9.24825,9.261593,9.267524,9.254181,9.267524,9.276419,9.295692,9.301623,9.289762,9.322379,9.337204,9.329791,9.344617,9.36389,9.400955,9.452844,9.544764,9.75084,10.109621,10.775294,11.949487,13.761183,16.238552,19.252609,22.643239,26.090206,29.639471,33.123502,36.490411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
442,10,2,3,58,15,A5.2 N-rep4,,,1.362753737,40,13.648508,32.86912191,9.581828,9.605549,9.57145,9.534386,9.445432,9.35203,9.197843,9.110372,9.116302,9.137058,9.117784,9.156331,9.159296,9.163744,9.163744,9.162261,9.187465,9.183017,9.205256,9.19043,9.209704,9.233425,9.221564,9.239355,9.266041,9.301623,9.360925,9.460257,9.661886,10.020667,10.690788,11.847189,13.648508,16.112533,19.101388,22.456436,25.89599,29.399295,32.852193,36.174624,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
443,10,2,3,58,16,A5.2 N-rep5,,,1.362753737,40,13.194842,32.8535756,9.879824,9.875376,9.816073,9.770114,9.69895,9.620374,9.501769,9.347582,9.304588,9.329791,9.301623,9.341652,9.3461,9.344617,9.341652,9.350547,9.356478,9.375751,9.377234,9.371303,9.397989,9.414298,9.400955,9.411333,9.438019,9.464705,9.516595,9.586275,9.752323,10.044388,10.612211,11.596636,13.194842,15.476512,18.308215,21.565413,24.933805,28.40301,31.814396,35.061217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,10,2,3,58,17,A5.2 N-rep6,,,1.362753737,40,12.941324,32.79642444,9.449879,9.504734,9.478048,9.448397,9.384646,9.304588,9.205256,9.07479,9.071825,9.089616,9.056999,9.083685,9.089616,9.092581,9.076273,9.089616,9.089616,9.092581,9.099994,9.085168,9.104441,9.123715,9.122232,9.131127,9.157814,9.188948,9.24232,9.317931,9.497321,9.795317,10.367588,11.35053,12.941324,15.19779,17.995393,21.212562,24.540924,28.008648,31.402242,34.73357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,10,2,3,55,18,O5.1N-rep1,,,1.362753737,40,11.415763,34.86004418,8.277169,8.29496,8.278652,8.262343,8.208971,8.148186,8.082953,8.071092,8.068127,8.08147,8.072575,8.167459,8.183767,8.192663,8.180802,8.183767,8.195628,8.195628,8.203041,8.18525,8.210454,8.217866,8.204523,8.204523,8.211936,8.223797,8.228244,8.241588,8.287547,8.35871,8.493624,8.748625,9.246768,10.094796,11.415763,13.277866,15.513577,18.081382,20.812269,23.572808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
446,10,2,3,55,19,O5.1N-rep2,,,1.362753737,40,11.80716,34.80438489,8.533653,8.588508,8.575165,8.575165,8.517345,8.463973,8.363158,8.275687,8.268274,8.272721,8.254931,8.283099,8.281617,8.277169,8.274204,8.278652,8.286065,8.303855,8.299408,8.302373,8.321646,8.34092,8.333507,8.339437,8.35871,8.372053,8.394292,8.413565,8.471385,8.541066,8.698218,8.978423,9.506217,10.397239,11.80716,13.783421,16.192592,18.978335,21.894543,24.929357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
447,10,2,3,55,20,O5.1N-rep3,,,1.362753737,40,11.325326,34.77093368,8.708596,8.761968,8.75159,8.724904,8.653741,8.558857,8.499554,8.496589,8.50845,8.517345,8.498072,8.518827,8.524758,8.535136,8.52624,8.539583,8.544031,8.545514,8.560339,8.536618,8.561822,8.569235,8.557374,8.561822,8.569235,8.58406,8.591473,8.613712,8.652258,8.701183,8.806445,9.025865,9.426158,10.148168,11.325326,13.08365,15.329738,18.010219,20.910119,23.958276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
448,10,2,3,55,21,O5.1N-rep4,,,1.362753737,40,11.614426,34.73639819,9.532903,9.572932,9.568485,9.553659,9.494356,9.448397,9.3461,9.212669,9.101476,9.08665,9.070342,9.097028,9.105924,9.119267,9.111854,9.107406,9.131127,9.141505,9.151883,9.163744,9.19636,9.214151,9.217116,9.231942,9.240837,9.261593,9.282349,9.295692,9.338687,9.383164,9.478048,9.652991,9.982121,10.585525,11.614426,13.249697,15.448344,18.195539,21.294104,24.60171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
449,10,2,3,55,22,O5.1N-rep5,,,1.362753737,40,12.951702,34.85858108,9.347582,9.372786,9.35203,9.325344,9.266041,9.214151,9.125197,8.997696,8.916155,8.930981,8.91319,8.990284,8.999179,9.009557,9.006592,9.018452,9.031796,9.049586,9.058482,9.049586,9.082203,9.091098,9.082203,9.094063,9.107406,9.12075,9.134093,9.162261,9.209704,9.292727,9.463222,9.793835,10.375001,11.381664,12.951702,15.169621,17.861962,20.932357,24.192521,27.543122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450,10,2,3,55,23,O5.1N-rep6,,,1.362753737,40,12.784172,34.8401848,8.569235,8.628537,8.628537,8.619642,8.573682,8.527723,8.471385,8.349815,8.290512,8.299408,8.278652,8.308303,8.315716,8.318681,8.308303,8.314233,8.327576,8.333507,8.337954,8.34092,8.354263,8.360193,8.360193,8.369088,8.382431,8.400222,8.426908,8.455077,8.51438,8.631503,8.831649,9.224529,9.922818,11.082185,12.784172,15.03026,17.629199,20.50093,23.485337,26.503843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
451,10,2,3,56,24,O5.2N-rep1,,,1.362753737,40,13.292692,33.87269975,9.312001,9.325344,9.314966,9.286797,9.223047,9.171157,9.06886,8.935429,8.867231,8.883539,8.868713,8.893917,8.902812,8.916155,8.910225,8.917638,8.922086,8.938394,8.939876,8.939876,8.963597,8.979906,8.963597,8.976941,8.991766,9.014005,9.043656,9.092581,9.197843,9.389094,9.75084,10.412065,11.552159,13.292692,15.644042,18.512809,21.620268,24.889328,28.196934,31.434859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
452,10,2,3,56,25,O5.2N-rep2,,,1.362753737,40,12.262308,32.79029833,9.215634,9.240837,9.227494,9.19043,9.114819,9.049586,8.91912,8.801998,8.796067,8.804963,8.784207,8.821271,8.819789,8.828684,8.825719,8.825719,8.831649,8.834614,8.853888,8.837579,8.859818,8.871678,8.873161,8.880574,8.898365,8.930981,8.96508,9.033278,9.17857,9.438019,9.940609,10.815323,12.262308,14.331971,16.963527,20.020579,23.243679,26.549802,29.855926,33.07606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,10,2,3,56,26,O5.2N-rep3,,,1.362753737,40,12.422425,32.75110372,10.059214,10.088865,10.059214,10.013255,9.934679,9.86055,9.752323,9.595171,9.57145,9.581828,9.562554,9.593688,9.595171,9.605549,9.599619,9.605549,9.614444,9.62927,9.636683,9.644096,9.660404,9.679677,9.667817,9.673747,9.694503,9.712294,9.747875,9.799765,9.91244,10.111104,10.496571,11.209686,12.422425,14.293424,16.810822,19.881218,23.234783,26.748466,30.288835,33.729872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
454,10,2,3,56,27,O5.2N-rep4,,,1.362753737,40,11.790852,32.83095837,9.380199,9.380199,9.35203,9.313483,9.246768,9.168192,9.052551,8.944324,8.945807,8.960632,8.947289,8.960632,8.962115,8.985836,8.966563,8.976941,8.993249,8.994731,9.014005,8.999179,9.039208,9.042173,9.037726,9.052551,9.059964,9.091098,9.12075,9.169674,9.29421,9.492874,9.882789,10.585525,11.790852,13.612926,16.047301,18.975369,22.145097,25.458633,28.781065,32.047159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455,10,2,3,56,28,O5.2N-rep5,,,1.362753737,40,11.289744,32.82623227,8.981388,9.019935,9.019935,9.009557,8.966563,8.90133,8.853888,8.713044,8.640398,8.641881,8.627055,8.659671,8.665602,8.678945,8.677462,8.677462,8.692288,8.702666,8.704148,8.711561,8.726387,8.73973,8.7338,8.753073,8.763451,8.775312,8.810893,8.858335,8.97101,9.151883,9.515112,10.170407,11.289744,13.008039,15.311948,18.119929,21.175498,24.401563,27.649866,30.859623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456,10,2,3,56,29,O5.2N-rep6,,,1.362753737,40,12.288994,32.83361537,9.661886,9.685607,9.644096,9.624822,9.553659,9.472118,9.386129,9.215634,9.194878,9.209704,9.187465,9.224529,9.226012,9.233425,9.234907,9.230459,9.246768,9.254181,9.266041,9.257146,9.282349,9.28828,9.289762,9.313483,9.319413,9.349065,9.384646,9.443949,9.565519,9.784939,10.213401,10.987301,12.288994,14.243017,16.828613,19.927177,23.245161,26.703989,30.168747,33.547516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457,10,2,3,60,30,A NegC- rep 1,,Y,1.362753737,40,Unable to Determine Threshold,40,9.522525,9.547729,9.507699,9.486943,9.414298,9.343135,9.271971,9.105924,9.062929,9.07479,9.054034,9.089616,9.092581,9.104441,9.095546,9.101476,9.113337,9.125197,9.128162,9.131127,9.150401,9.165227,9.160779,9.169674,9.180052,9.183017,9.193395,9.19043,9.209704,9.220081,9.224529,9.23639,9.243803,9.257146,9.255663,9.276419,9.264558,9.277902,9.291245,9.291245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,10,2,3,60,31,A NegC- rep 2,,Y,1.362753737,40,Unable to Determine Threshold,40,9.57145,9.614444,9.572932,9.568485,9.503252,9.46767,9.386129,9.280867,9.162261,9.129645,9.114819,9.147436,9.157814,9.168192,9.168192,9.1845,9.193395,9.208221,9.215634,9.209704,9.234907,9.239355,9.237872,9.246768,9.24825,9.276419,9.277902,9.283832,9.292727,9.295692,9.30014,9.313483,9.317931,9.326826,9.335722,9.36389,9.35203,9.360925,9.372786,9.372786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,10,2,3,60,32,A NegC- rep 3,,Y,1.362753737,40,Unable to Determine Threshold,40,8.782724,8.794585,8.778277,8.757521,8.699701,8.661154,8.58406,8.453595,8.386879,8.400222,8.377984,8.401705,8.412083,8.420978,8.41653,8.428391,8.431356,8.441734,8.453595,8.449147,8.472868,8.489176,8.478798,8.493624,8.502519,8.518827,8.530688,8.533653,8.555892,8.567752,8.575165,8.592956,8.603334,8.621125,8.632985,8.662636,8.647811,8.670049,8.683392,8.690805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460,10,2,3,63,33,O NegC- rep 1,,Y,1.362753737,40,Unable to Determine Threshold,40,9.41578,9.427641,9.389094,9.375751,9.307553,9.251215,9.125197,9.092581,9.097028,9.123715,9.113337,9.137058,9.151883,9.162261,9.165227,9.163744,9.181535,9.193395,9.220081,9.217116,9.24825,9.252698,9.243803,9.257146,9.261593,9.274936,9.277902,9.282349,9.28828,9.289762,9.297175,9.304588,9.309035,9.320896,9.323861,9.347582,9.338687,9.3461,9.353512,9.359443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
461,10,2,3,63,34,O NegC- rep 2,,Y,1.362753737,40,8.885021,30.31206217,8.956185,8.993249,8.972493,8.930981,8.870196,8.807928,8.705631,8.63002,8.631503,8.643363,8.631503,8.656706,8.656706,8.665602,8.661154,8.659671,8.677462,8.680427,8.692288,8.68784,8.711561,8.730835,8.716009,8.723422,8.727869,8.738247,8.747143,8.750108,8.767899,8.773829,8.796067,8.807928,8.822754,8.834614,8.85537,8.868713,8.876126,8.885021,8.910225,8.916155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
462,10,2,3,63,35,O NegC- rep 3,,Y,1.362753737,40,Unable to Determine Threshold,40,9.337204,9.341652,9.291245,9.252698,9.166709,9.042173,8.963597,8.945807,8.963597,8.979906,8.963597,8.991766,9.000662,9.014005,9.009557,9.01697,9.037726,9.049586,9.055517,9.056999,9.07479,9.092581,9.095546,9.094063,9.105924,9.119267,9.122232,9.12668,9.135575,9.141505,9.150401,9.154849,9.168192,9.172639,9.1845,9.200808,9.194878,9.203773,9.212669,9.217116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
463,10,2,3,32,36,Positive Control,,Y,1.362753737,40,13.566967,31.86679735,9.620374,9.624822,9.58331,9.57738,9.528455,9.464705,9.408367,9.270489,9.175604,9.135575,9.107406,9.135575,9.13854,9.150401,9.129645,9.140023,9.150401,9.157814,9.171157,9.162261,9.19636,9.202291,9.202291,9.228977,9.251215,9.310518,9.406885,9.596653,9.961365,10.612211,11.759718,13.566967,16.050266,19.089527,22.454953,26.001252,29.522348,33.025653,36.462242,39.783191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
558,11,2,3,90,1,NTC,,Y,0.995649548,40,0.340807698,37.67251707,-0.004818362,-0.004392306,0.007408416,0.005361805,0.008260527,0.005224916,-0.002261695,-0.001835639,-0.007838916,-0.009391194,-0.012426805,-0.001615083,0.008207306,0.010117029,0.011037418,0.01739814,0.029693196,0.047428585,0.05972364,0.077458696,0.094204418,0.107488807,0.13115853,0.144442919,0.164155974,0.175956697,0.195175419,0.215383475,0.230645864,0.243930253,0.260676308,0.273466031,0.292190086,0.300528809,0.312823864,0.319184587,0.331974309,0.340807698,0.360026421,0.36712881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,11,2,3,68,2,A.1.1 N23 rep 1,,,0.995649548,40,0.13150668,6.166295202,0.09317968,0.100845013,0.123099347,0.131012013,0.13348468,0.134474013,0.13150668,0.143870347,0.141892013,0.146343013,0.14881568,0.166619347,0.182939347,0.187885013,0.19381968,0.198765013,0.211128347,0.226459013,0.24525168,0.264539013,0.28234268,0.28877168,0.30608068,0.31053168,0.323884347,0.328335347,0.341193347,0.351084347,0.358997013,0.36394268,0.373339013,0.382241013,0.400539013,0.407957347,0.41735368,0.42081568,0.430212013,0.440103013,0.459390013,0.47002268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560,11,2,3,68,3,A.1.1 N23 rep 2,,,0.995649548,40,0.142087615,6.280623878,0.091644115,0.100051282,0.122305615,0.128240282,0.133680282,0.139614948,0.142087615,0.156429615,0.157913282,0.166815282,0.174727948,0.194014948,0.209345615,0.219730948,0.227643948,0.235556948,0.243469615,0.258800282,0.275614615,0.295396615,0.314683948,0.324080282,0.339905615,0.341883948,0.353258615,0.356720282,0.370072948,0.384909282,0.402218615,0.415571282,0.426945615,0.433869282,0.447221948,0.455134948,0.464531282,0.470465948,0.477389282,0.484312948,0.502610948,0.512996615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
